CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0017163,A18647359,AT130670911,,CHV,"branch of medicine dealing with the study of disorders affecting the stomach, intestines, and associated organs",N,
C0017163,A7570722,AT198077260,,NCI,The branch of medicine that focuses on diagnosis and treatment of conditions affecting the gastrointestinal tract.,N,
C0017163,A0062208,AT38137853,,MSH,"A subspecialty of internal medicine concerned with the study of the physiology and diseases of the digestive system and related structures (esophagus, liver, gallbladder, and pancreas).",N,
C0027651,A7568310,AT197967467,,NCI,"A benign or malignant tissue growth resulting from uncontrolled cell proliferation. Benign neoplastic cells resemble normal cells without exhibiting significant cytologic atypia, while malignant cells exhibit overt signs such as dysplastic features, atypical mitotic figures, necrosis, nuclear pleomorphism, and anaplasia. Representative examples of benign neoplasms include papillomas, cystadenomas, and lipomas; malignant neoplasms include carcinomas, sarcomas, lymphomas, and leukemias.",N,
C0027651,A7568310,AT197992533,,NCI_NCI-GLOSS,"An abnormal mass of tissue that results when cells divide more than they should or do not die when they should. Neoplasms may be benign (not cancer), or malignant (cancer).",N,
C0027651,A24675471,AT206301624,,HPO,An organ or organ-system abnormality that consists of uncontrolled autonomous cell-proliferation which can occur in any part of the body as a benign or malignant neoplasm (tumour). [HPO:probinson],N,
C0027651,A0090941,AT38133434,,MSH,"New abnormal growth of tissue. Malignant neoplasms show a greater degree of anaplasia and have the properties of invasion and metastasis, compared to benign neoplasms.",N,
C0027651,A1194678,AT51221029,,CSP,growth of the tumor after morphology of cell has changed; cells may or may not have transformed to a cancerous state.,N,
C0232495,A7603566,AT213847891,,NCI,"A sensation of discomfort emanating from the inferior quadrants of the abdomen, which may be peritoneal or visceral in origin, or referred from an extra-abdominal location.",N,
C0242891,A0466703,AT38154585,,MSH,Traumatic or other damage to teeth including fractures (TOOTH FRACTURES) or displacements (TOOTH LUXATION).,N,
C0344375,A21416291,AT198038644,,NCI,"An involuntary muscular contraction in the stomach. Often, this cramp is spasmodic and can be uncomfortable.",N,
C0516983,A1193744,AT51222980,,CSP,"physiological activity and functions of the gastrointestinal system as a whole or of any of its parts, including breaking down food, preparing it for absorption and eliminating waste.",N,
C0549099,A7568124,AT198141075,,NCI,A hole or opening made through a membrane or other tissue or material.,N,
C0549099,A7568124,AT210366108,,NCI_NICHD,A hole or opening made through a membrane or other tissue.,N,
C0549099,A7568124,AT210368321,,NCI_CDISC,A hole or opening through a membrane or other tissue that is not normally present.,N,
C0549370,A16753689,AT197973114,,NCI_CTCAE,A finding based on laboratory test results that indicate an decrease in levels of pancreatic enzymes in a biological specimen.,N,
C0549370,A16753689,AT198121464,,NCI,A laboratory test result which indicates decreased levels of pancreatic enzymes in a biologic specimen.,N,
C0677041,A12816054,AT198131831,,NCI,"A neoplasm which, on morphologic grounds, can not be classified with certainty as benign or malignant.",N,
C1291077,A16759170,AT197960683,,NCI_NCI-GLOSS,"A swelling or feeling of fullness in the abdomen. Bloating is usually the result of gas in the intestines and can be caused by many things, including overeating, lactose intolerance, and constipation. Bloating can also be a side effect of cancer or cancer treatment.",N,
C1291077,A16759170,AT198035410,,NCI,Distention of the abdomen associated with a feeling of fullness.,N,
C1291077,A19046231,AT198074232,,NCI_NCI-GLOSS,Swelling of the abdomen caused by gas in the intestines or peritoneal cavity.,N,
C1291077,A16759170,AT198146155,,NCI_CTCAE,A disorder characterized by subject-reported feeling of uncomfortable fullness of the abdomen.,N,
C0042742,A20245587,AT198111471,,NCI,"Any vaccine preparation composed of a live, attenuated, inactivated, killed or recombinant virus. Administration of a viral vaccine is to provide prophylaxis against viral disease or used as a vehicle to treat cancers.",N,
C0042742,A0132652,AT38146901,,MSH,Suspensions of attenuated or killed viruses administered for the prevention or treatment of infectious viral disease.,N,
C0042742,A0320258,AT51220297,,CSP,suspensions of attenuated or killed viruses administered for the prevention or treatment of infectious viral disease.,N,
C0770694,A7665173,AT219998167,,NCI,"A synthetic vaccine consisting of hemagglutinin (HA) antigens derived from three inactivated influenza viruses, two different influenza type A strains and one influenza type B strain. Trivalent influenza vaccine (TIV) is formulated annually, based on influenza strains projected to be prevalent in the upcoming flu season. Upon administration, the TIV provides active immunization against the three influenza virus strains, thereby protecting against influenza infection. A form of TIV containing higher concentrations of HA antigens may be used in older patients to elicit a more effective immune response.",N,
C0770694,A25760016,AT220105219,,MEDLINEPLUS,"<p><a href='https://medlineplus.gov/flu.html'>Flu</a> is a respiratory infection caused by a number of viruses. Most people with the flu get better on their own. But it can be serious. It can cause complications and sometimes even death. Getting the flu vaccine every year is the best way to lower your chance of getting the flu and spreading it to others.</p> <p>The flu vaccine causes antibodies to develop in your body about two weeks after you get it. These antibodies provide protection against infection with the viruses that are in the vaccine.</p> <p>There are different types of flu shots, including some especially for people 65 and older. Ask your health care provider which one is right for you.</p> <p>Everyone 6 months of age and older should get a flu vaccine every season. People with egg allergies should check with their doctors before getting a vaccine. Other exceptions are people who have</p> <ul> <li>Had reactions to flu shots before</li> <li><a href='https://medlineplus.gov/guillainbarresyndrome.html'>Guillain-Barre Syndrome</a></li> <li>A fever</li> </ul> <p >Centers for Disease Control and Prevention</p>",N,
C0770694,A4360667,AT70645590,,PDQ,"A synthetic vaccine consisting of three inactivated influenza viruses, two different influenza type A strains and one influenza type B strain. Trivalent influenza vaccine is formulated annually, based on influenza strains projected to be prevalent in the upcoming flu season. This agent may be formulated for injection or intranasal administration. Check for ""http://www.cancer.gov/Search/ClinicalTrialsLink.aspx?id=38385&idtype=1"" active clinical trials or ""http://www.cancer.gov/Search/ClinicalTrialsLink.aspx?id=38385&idtype=1&closed=1"" closed clinical trials using this agent. (""http://nciterms.nci.nih.gov:80/NCIBrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&code=C2643"" NCI Thesaurus)",N,
C0042200,A20242567,AT198062269,,NCI,The administration of live or attenuated influenza virus for the prophylaxis of influenza.,N,
C0887893,A1929736,AT38136869,,MSH,Vaccines or candidate vaccines used to prevent infection with parainfluenza viruses in humans and animals.,N,
C0035691,A7573489,AT198089338,,NCI,A virus whose genome consists of RNA.,N,
C0035691,A0112753,AT38147715,,MSH,Viruses whose genetic material is RNA.,N,
C0035691,A0451316,AT51221403,,CSP,"viruses whose genetic material is RNA; can be broken up into several categories, negative sense ssRNA viruses, positive sense ssRNA viruses and naked RNA viruses.",N,
C0029347,A10767692,AT198019941,,NCI,"A negative-strand linear single-strand RNA virus with an 8 segment genome. Virions are enveloped and usually spherical or pleomorphic, 80-120 nm in diameter. Subtyping is based on the antigenic properties of the hemagglutinin and neuraminidase proteins. Influenza type A viruses can infect people, birds, pigs, horses, and other animals, but wild birds are the natural hosts for these viruses.",N,
C0029347,A10767692,AT198118383,,NCI_CDISC,Any viral organism that can be assigned to the species Influenza A virus.,N,
C0029347,A10767692,AT198130772,,NCI_NCI-GLOSS,"One of three types of virus that cause the illness called influenza (flu). The influenza A virus can infect people, birds, pigs, horses, and other animals. It is the main cause of most influenza epidemics.",N,
C0029347,A2034140,AT56871716,,MSH,"The type species of the genus INFLUENZAVIRUS A that causes influenza and other diseases in humans and animals. Antigenic variation occurs frequently between strains, allowing classification into subtypes and variants. Transmission is usually by aerosol (human and most non-aquatic hosts) or waterborne (ducks). Infected birds shed the virus in their saliva, nasal secretions, and feces.",N,
C0029348,A10767693,AT197970127,,NCI,"A negative-strand linear single-strand RNA virus with an 8 segment genome. Virions are enveloped and usually spherical or pleomorphic, 50-120 nm in diameter. Influenza B viruses are usually found only in humans. Unlike influenza A viruses, these viruses are not classified according to subtype.",N,
C0029348,A10767693,AT198032420,,NCI_CDISC,Any viral organism that can be assigned to the species Influenza B virus.,N,
C0029348,A2057487,AT56871685,,MSH,"Species of the genus INFLUENZAVIRUS B that cause HUMAN INFLUENZA and other diseases primarily in humans. Antigenic variation is less extensive than in type A viruses (INFLUENZA A VIRUS) and consequently there is no basis for distinct subtypes or variants. Epidemics are less likely than with INFLUENZA A VIRUS and there have been no pandemics. Previously only found in humans, Influenza B virus has been isolated from seals which may constitute the animal reservoir from which humans are exposed.",N,
C1145669,A20248925,AT198074589,,NCI_CDISC,Any viral organism that can be assigned to the species Influenza C virus.,N,
C1145669,A20248925,AT198099221,,NCI,A negative sense single-stranded RNA virus of the orthomyxovirus family that can cause a rare form of influenza. Its genome consists of 7 RNA segments that encode 9 proteins.,N,
C4316910,A10775321,AT213847916,,NCI,A non-taxonomic grouping of the viruses capable of causing the respiratory tract infection commonly called the flu.,N,
C0206551,A2042500,AT38151364,,MSH,A genus of the family ORTHOMYXOVIRIDAE comprising tick-borne viruses occasionally infecting humans. Dhori and Thogoto viruses were formerly thought to be members of BUNYAVIRIDAE. Thogoto virus is the type species.,N,
C0276357,A1196494,AT32350924,,CSP,"disease caused by strains of influenza A virus, causing influenza and pneumonia in domestic pigs.",N,
C0949936,A1302465,AT51224678,,CSP,genus in the family Orthomyxoviridae causing influenza and other diseases in humans and animals; contains many strains as well as antigenic subtypes of the integral membrane proteins hemagglutinin and neuraminidase.,N,
C0949936,A0360276,AT56871696,,MSH,A genus in the family ORTHOMYXOVIRIDAE causing influenza and other diseases in humans and animals. It contains many strains as well as antigenic subtypes of the integral membrane proteins hemagglutinin (HEMAGGLUTININS) and NEURAMINIDASE. The type species is INFLUENZA A VIRUS.,N,
C0949940,A4366658,AT51219331,,CSP,"genus of the family Orthomyxovirus causing influenza and other diseases primarily in humans; in contrast to influenzavirus A, no distinct antigenic subtypes of hemagglutinin (hemagglutins) and neuraminidaes are recognized.",N,
C0949940,A0360278,AT64677003,,MSH,"A genus of the family ORTHOMYXOVIRUS causing HUMAN INFLUENZA and other diseases primarily in humans. In contrast to INFLUENZAVIRUS A, no distinct antigenic subtypes of hemagglutinin (HEMAGGLUTININS) and NEURAMINIDASE are recognized.",N,
C0002016,A0021493,AT38138914,,MSH,"A slow progressive disease of mink caused by the ALEUTIAN MINK DISEASE VIRUS. It is characterized by poor reproduction, weight loss, autoimmunity, hypergammaglobulinemia, increased susceptibility to bacterial infections, and death from renal failure. The disease occurs in all color types, but mink which are homozygous recessive for the Aleutian gene for light coat color are particularly susceptible.",N,
