CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0041318,A17686415,AT198073071,NULL,NCI,"A bacterial infection of the membranes covering the brain and the spinal cord caused by Mycobacterium tuberculosis.",N,NULL
C0041318,A0129271,AT38134583,NULL,MSH,"A form of bacterial meningitis caused by MYCOBACTERIUM TUBERCULOSIS or rarely MYCOBACTERIUM BOVIS. The organism seeds the meninges and forms microtuberculomas which subsequently rupture. The clinical course tends to be subacute, with progressions occurring over a period of several days or longer. Headache and meningeal irritation may be followed by SEIZURES, cranial neuropathies, focal neurologic deficits, somnolence, and eventually COMA. The illness may occur in immunocompetent individuals or as an OPPORTUNISTIC INFECTION in the ACQUIRED IMMUNODEFICIENCY SYNDROME and other immunodeficiency syndromes. (From Adams et al., Principles of Neurology, 6th ed, pp717-9)",N,NULL
C0041325,A6955608,AT43117636,NULL,MSH,"A form of PERITONITIS seen in patients with TUBERCULOSIS, characterized by lesion either as a miliary form or as a pelvic mass on the peritoneal surfaces. Most patients have ASCITES, abdominal swelling, ABDOMINAL PAIN, and other systemic symptoms such as FEVER; WEIGHT LOSS; and ANEMIA.",N,NULL
C0041326,A10794231,AT205734669,NULL,NCI,"Inflammation of the pleura secondary to an infection with Mycobacterium tuberculosis.",N,NULL
C0041326,A0129277,AT38143240,NULL,MSH,"Tuberculosis of the serous membrane lining the thoracic cavity and surrounding the lungs.",N,NULL
C0041328,A25764184,AT210367846,NULL,NCI_NICHD,"Infection of the kidney due to mycobacteria.",N,NULL
C0041328,A25764184,AT230068039,NULL,NCI,"Infection of the kidney due to mycobacteria.",N,NULL
C0041328,A0129279,AT53896295,NULL,MSH,"Infection of the KIDNEY with species of MYCOBACTERIUM.",N,NULL
C0041330,A15556217,AT219999904,NULL,NCI,"Tuberculosis of the vertebrae.",N,NULL
C0041330,A0129280,AT38149016,NULL,MSH,"Osteitis or caries of the vertebrae, usually occurring as a complication of tuberculosis of the lungs.",N,NULL
C0001255,A17686362,AT197974031,NULL,NCI,"An infectious process caused by actinomycetales which is an order of Actinobacteria.",N,NULL
C0001255,A0388142,AT32353135,NULL,CSP,"gram positive bacterial infection by organism of the order Actinomycetales.",N,NULL
C0001255,A0019379,AT38153184,NULL,MSH,"Infections with bacteria of the order ACTINOMYCETALES.",N,NULL
C0026918,A7609440,AT219999725,NULL,NCI,"Infection due to organisms from the genus Mycobacteria.",N,NULL
C0026918,A21142728,AT220106834,NULL,MEDLINEPLUS,"<p>Mycobacteria are a type of germ. There are many different kinds. The most common one causes <a href='https://medlineplus.gov/tuberculosis.html'>tuberculosis</a>. Another one causes leprosy. Still others cause infections that are called atypical mycobacterial infections. They aren't ""typical"" because they don't cause tuberculosis. But they can still harm people, especially people with other problems that affect their immunity, such as AIDS.</p> <p>Sometimes you can have these infections with no symptoms at all. At other times, they can cause lung symptoms similar to tuberculosis:</p> <ul> <li>Cough</li> <li>Weight loss</li> <li>Coughing up blood or mucus</li> <li>Weakness or fatigue</li> <li>Fever and chills</li> <li>Night sweats</li> <li>Lack of appetite and weight loss</li> </ul> <p>Medicines can treat these infections, but often more than one is needed to cure the infection.</p>",N,NULL
C0026918,A0089044,AT38141413,NULL,MSH,"Infections with bacteria of the genus MYCOBACTERIUM.",N,NULL
C0035243,A0111439,AT100258446,NULL,MSH,"Invasion of the host RESPIRATORY SYSTEM by microorganisms, usually leading to pathological processes or diseases.",N,NULL
C0035243,A24683615,AT206292751,NULL,HPO,"An infection of the upper or lower respiratory tract. [HPO:probinson]",N,NULL
C0035243,A0319935,AT51221826,NULL,CSP,"invasion and growth of microorganisms in the respiratory system; may be clinically inapparent or result in local cellular injury.",N,NULL
C0022415,A7571558,AT219998924,NULL,NCI,"Tuberculosis affecting a joint.",N,NULL
C0024131,A12994820,AT73530189,NULL,MSH,"A form of cutaneous tuberculosis. It is seen predominantly in women and typically involves the NASAL MUCOSA; BUCCAL MUCOSA; and conjunctival mucosa.",N,NULL
C0041309,A0129263,AT73496113,NULL,MSH,"Tuberculosis of the skin. It includes scrofuloderma and tuberculid, but not LUPUS VULGARIS.",N,NULL
C0041324,A0129275,AT38151834,NULL,MSH,"Tuberculosis of the bones or joints.",N,NULL
C0041327,A0129278,AT100259238,NULL,MSH,"MYCOBACTERIUM infections of the lung.",N,NULL
C0041327,A23879521,AT198016779,NULL,NCI,"A bacterial infection that affects the lungs and is caused by Mycobacterium tuberculosis. Most patients with tuberculosis do not have symptoms (latent tuberculosis) and are not contagious. When signs and symptoms occur (active tuberculosis), patients become contagious. The signs and symptoms include chronic cough with blood-tinged sputum, night sweats, fever, fatigue, and weight loss.",N,NULL
C0085388,A0129215,AT38152425,NULL,MSH,"A well-circumscribed mass composed of tuberculous granulation tissue that may occur in the cerebral hemispheres, cerebellum, brain stem, or perimeningeal spaces. Multiple lesions are quite common. Management of intracranial manifestations vary with lesion site. Intracranial tuberculomas may be associated with SEIZURES, focal neurologic deficits, and INTRACRANIAL HYPERTENSION. Spinal cord tuberculomas may be associated with localized or radicular pain, weakness, sensory loss, and incontinence. Tuberculomas may arise as OPPORTUNISTIC INFECTIONS, but also occur in immunocompetent individuals.",N,NULL
C0152889,A7599414,AT220003784,NULL,NCI,"Tuberculosis of the adrenal gland.",N,NULL
C0275904,A1639545,AT38144230,NULL,MSH,"Tuberculosis of the brain, spinal cord, or meninges (TUBERCULOSIS, MENINGEAL), most often caused by MYCOBACTERIUM TUBERCULOSIS and rarely by MYCOBACTERIUM BOVIS. The infection may be limited to the nervous system or coexist in other organs (e.g., TUBERCULOSIS, PULMONARY). The organism tends to seed the meninges causing a diffuse meningitis and leads to the formation of TUBERCULOMA, which may occur within the brain, spinal cord, or perimeningeal spaces. Tuberculous involvement of the vertebral column (TUBERCULOSIS, SPINAL) may result in nerve root or spinal cord compression. (From Adams et al., Principles of Neurology, 6th ed, pp717-20)",N,NULL
C1112517,A7627344,AT220000222,NULL,NCI,"An abscess resulting from infection by Mycobacterium tuberculosis.",N,NULL
C1609538,A17003741,AT115063393,NULL,MSH,"The dormant form of TUBERCULOSIS where the person shows no obvious symptoms and no sign of the causative agent (Mycobacterium tuberculosis) in the SPUTUM despite being positive for tuberculosis infection skin test.",N,NULL
C1609538,A27368899,AT219998536,NULL,NCI_NICHD,"The asymptomatic presence of Mycobacterium tuberculosis in the body, which is determined by a positive result to a tuberculin skin test or interferon-gamma release assay.",N,NULL
C1609538,A27368899,AT220004838,NULL,NCI,"The asymptomatic presence of Mycobacterium tuberculosis in the body, which is determined by a positive result to a tuberculin skin test or interferon-gamma release assay.",N,NULL
C3203357,A7569185,AT220004955,NULL,NCI,"Tuberculosis of the bone.",N,NULL
C0001403,A7568543,AT197991938,NULL,NCI,"A long-standing and persistent diminished production of adrenocortical hormones due to a disorder originating within the adrenal glands.",N,NULL
C0001403,A23169973,AT203073080,NULL,MEDLINEPLUS,"<p>Your adrenal glands are just above your kidneys. The outside layer of these glands makes hormones that help your body respond to stress and regulate your blood pressure and water and salt balance. Addison disease happens if the adrenal glands don't make enough of these hormones.</p> <p>A problem with your immune system usually causes Addison disease. The immune system mistakenly attacks your own tissues, damaging your adrenal glands. Other causes include infections and cancer.</p> <p>Symptoms include</p> <ul> <li>Weight loss </li> <li>Muscle weakness </li> <li>Fatigue that gets worse over time </li> <li>Low blood pressure </li> <li>Patchy or dark skin </li> </ul> <p>Lab tests can confirm that you have Addison disease. If you don't treat it, it can be fatal. You will need to take hormone pills for the rest of your life. If you have Addison disease, you should carry an emergency ID. It should say that you have the disease, list your medicines and say how much you need in an emergency.</p> <p >NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",N,NULL
C0001403,A24682993,AT206284062,NULL,HPO,"Insufficient production of steroid hormones (primarily cortisol) by the adrenal glands as a result of a primary defect in the glands themselves. [HPO:probinson]",N,NULL
C0001403,A7568543,AT224194322,NULL,NCI_NICHD,"The diminished production of adrenocortical hormones due to a pathologic process within the adrenal glands.",N,NULL
C0001403,A6954527,AT43116350,NULL,MSH,"An adrenal disease characterized by the progressive destruction of the ADRENAL CORTEX, resulting in insufficient production of ALDOSTERONE and HYDROCORTISONE. Clinical symptoms include ANOREXIA; NAUSEA; WEIGHT LOSS; MUSCLE WEAKNESS; and HYPERPIGMENTATION of the SKIN due to increase in circulating levels of ACTH precursor hormone which stimulates MELANOCYTES.",N,NULL
C0001403,A0388277,AT51219985,NULL,CSP,"disease characterized by hypotension, weight loss, anorexia, weakness, and sometimes a bronze-like melanotic hyperpigmentation of the skin; due to tuberculosis or autoimmune induced disease (hypofunction) of the adrenal glands that results in deficiency of aldosterone and cortisol.",N,NULL
C0001623,A24668297,AT206285699,NULL,HPO,"Insufficient production of steroid hormones (primarily cortisol) by the adrenal glands as a result of a primary defect in the glands themselves. [HPO:probinson, pmid:11443143]",N,NULL
C0001623,A6993207,AT43117754,NULL,MSH,"Conditions in which the production of adrenal CORTICOSTEROIDS falls below the requirement of the body. Adrenal insufficiency can be caused by defects in the ADRENAL GLANDS, the PITUITARY GLAND, or the HYPOTHALAMUS.",N,NULL
C0003448,A7669448,AT198004449,NULL,NCI_NCI-GLOSS,"Describes a drug or effect that works against tuberculosis (a contagious bacterial infection that usually affects the lungs).",N,NULL
C0003448,A7669448,AT198103019,NULL,NCI,"Any agent that is active against Mycobacterium tuberculosis and can be used in the treatment of or in the prevention of tuberculosis.",N,NULL
C0003448,A0025333,AT38139158,NULL,MSH,"Drugs used in the treatment of tuberculosis. They are divided into two main classes: ""first-line"" agents, those with the greatest efficacy and acceptable degrees of toxicity used successfully in the great majority of cases; and ""second-line"" drugs used in drug-resistant cases or those in which some other patient-related condition has compromised the effectiveness of primary therapy.",N,NULL
C0003448,A0248459,AT51221466,NULL,CSP,"drug used in the treatment of tuberculosis.",N,NULL
C0005953,A7569177,AT197965421,NULL,NCI_NCI-GLOSS,"The soft, sponge-like tissue in the center of most bones. It produces white blood cells, red blood cells, and platelets.",N,NULL
C0005953,A7569177,AT197990551,NULL,NCI,"The tissue occupying the spaces of bone. It consists of blood vessel sinuses and a network of hematopoietic cells which give rise to the red cells, white cells, and megakaryocytes.",N,NULL
C0005953,A7569177,AT224196138,NULL,NCI_CDISC,"The tissue occupying the spaces of some bones. It consists of blood vessel sinuses and a network of hematopoietic cells.",N,NULL
